USER_UUID,USER_CREATED_AT,PROFILE_COMPLETE_AT,HOW_CAN_WE_HELP_YOU,PREVIOUS_EDUCATION_LEVEL,EMPLOYER
1c846e1c-6712-49c0-b2f7-f3994c8ab0b4,2021-01-26 1:08:09,2021-01-26 1:10:21,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Tree Stores
16d4fd00-ba61-4012-9655-4ccfda89b7c4,2021-01-14 13:32:46,2021-01-14 13:38:24,I want to go back to school but I’m not sure what I want to study,Some College,Box Stores
16f206c9-4ba0-4dcf-96ba-e4466d2450fc,2020-12-11 19:42:03,2021-01-14 5:32:52,I want to go back to school but I’m not sure what I want to study,Master's Degree,Electronics United
fee263c4-a34c-4b78-8962-e19abf9b4ece,2021-01-18 2:55:01,2021-01-18 2:57:28,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
025b95a9-5f01-445f-994e-9b1dc60a28c4,2021-01-19 12:04:54,2021-01-19 12:06:42,I'm honestly not sure about going back to school,Some College,Tree Stores
d4e93e1c-1113-464a-929d-dcb472c84b50,2021-01-08 20:36:44,2021-01-08 20:38:26,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
22640947-7206-4485-962d-6cd3496e66ba,2021-01-07 17:45:29,2021-01-07 17:47:11,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Electronics United
731e35a0-f28d-4a5e-8a3b-4a1e05cd98d3,2021-01-02 17:36:46,2021-01-02 17:38:44,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
f62fe5ed-2fe6-464e-b30e-39b33a4a7956,2020-08-25 22:45:54,2021-01-18 13:54:02,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
00efe54a-00fe-46a0-9c01-2c41654638c7,2021-01-06 4:10:08,2021-01-06 4:12:09,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
5e9808a6-1ef5-4925-a018-7cbfd539c756,2021-01-20 2:34:54,2021-01-20 2:40:26,I want to go back to school but I’m not sure what I want to study,Some High School,Electronics United
9d90f471-2635-44d7-8ebb-dd3c073aecdb,2021-01-20 14:09:37,2021-01-20 14:13:06,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Soccer Plus
a30f132f-ef1d-470c-a2e2-44a9af60f4ce,2021-01-05 22:22:30,2021-01-05 22:26:08,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Associates Degree,Tree Stores
d642c344-4be7-4613-8131-895eaa4ce186,2020-03-15 21:16:33,2021-01-03 0:10:15,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
fc11befd-5ef3-494e-b648-a3d4f033c78f,2019-08-28 1:48:46,2021-01-30 19:44:06,I want to go back to school but I’m not sure what I want to study,Some College,Electronics United
843ba57e-c76f-4ab7-8e9c-6c6b1077939a,2020-04-10 0:31:07,2021-01-26 13:44:36,I want to go back to school but I’m not sure what I want to study,Bachelors Degree,Soccer Plus
29599a45-243f-48c5-8da7-824760df5366,2021-01-21 18:54:40,2021-01-21 18:56:39,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Tree Stores
998696c0-2006-42a0-a83c-5612416d6f4e,2021-01-16 2:14:21,2021-01-16 2:16:45,I want to go back to school but I’m not sure what I want to study,Some High School,Box Stores
4e54477a-cfaf-4526-b65c-9b267431835d,2021-01-28 18:55:56,2021-01-28 18:56:43,I am already enrolled in a university or school,Some College,Electronics United
2e6d4f5f-1db8-4002-ad41-3c7cd0509d76,2021-01-03 20:09:57,2021-01-03 20:13:42,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
8bbacc8a-680b-4a35-8bd3-31808060b050,2021-01-05 15:09:31,2021-01-05 15:11:36,I'm honestly not sure about going back to school,Bachelors Degree,Tree Stores
354199cd-5b22-44cf-a3b6-8bfb7bc92acf,2021-01-12 19:51:04,2021-01-12 19:52:25,I am already enrolled in a university or school,Some College,Box Stores
7a5ddd1d-6bb9-4cd6-9a91-2253be1adf01,2021-01-10 15:47:56,2021-01-10 15:49:26,I want to go back to school but I’m not sure what I want to study,Some College,Electronics United
8bbf4d7a-ecdd-4652-9fb2-f7cdcb05f336,2021-01-14 12:48:49,2021-01-14 12:51:00,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
a0e9f524-41fe-49b7-8bf0-3824677c533b,2021-01-20 2:27:29,2021-01-20 2:31:46,I want to go back to school but I’m not sure what I want to study,Some College,Tree Stores
78141037-f98a-459e-b356-52afd96eeab4,2021-01-08 17:54:42,2021-01-08 18:00:49,I want to go back to school but I’m not sure what I want to study,Some College,Box Stores
34658aeb-1fcc-4345-9c57-2c837b057f65,2021-01-10 9:05:05,2021-01-10 9:07:07,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Electronics United
b866bce9-1144-4502-9da2-c9337fdfe757,2021-01-07 4:17:35,2021-01-07 4:20:28,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
7206209e-a308-46dd-8f81-f2805dec2d34,2021-01-27 7:16:41,2021-01-27 7:18:26,I am already enrolled in a university or school,Some College,Tree Stores
ce037be8-96c7-4f7f-bede-cce6d69de200,2021-01-17 21:53:15,2021-01-17 21:54:36,I want to go back to school but I’m not sure what I want to study,Some College,Box Stores
0a5aa36e-4628-429b-8c14-b91d88f64922,2021-01-21 18:48:37,2021-01-21 18:50:28,I am already enrolled in a university or school,Some College,Electronics United
88c1ee69-13a3-4b44-91ce-ee15d72cbd93,2021-01-17 22:48:33,2021-01-17 22:50:06,I want to go back to school but I’m not sure what I want to study,Some College,Soccer Plus
bfa49c41-281b-4527-9490-0aa71dbdf854,2021-01-12 4:44:44,2021-01-12 4:45:40,I am already enrolled in a university or school,Some College,Tree Stores
216ce9f9-7b50-41f0-be0d-81c16504ba1d,2020-09-07 21:12:13,2021-01-19 21:43:26,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
e338ebc1-dba0-4589-bee5-e4451d014c3a,2021-01-06 1:48:03,2021-01-06 1:49:35,I am already enrolled in a university or school,Some College,Electronics United
3dd976f2-2d57-4ab4-b929-3ab622257e74,2021-01-28 16:53:05,2021-01-28 16:55:13,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
b99ba3ae-9d03-4286-8f22-d54f9a211458,2021-01-08 19:04:12,2021-01-08 19:06:14,I am already enrolled in a university or school,Some College,Tree Stores
79fc201a-c931-4919-9f38-9b235c4f619a,2020-04-11 9:50:47,2021-01-01 7:32:46,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Box Stores
d2962946-e8ab-4b1e-ba4f-9d94ed099360,2021-01-22 4:44:09,2021-01-28 13:10:05,I am already enrolled in a university or school,Some College,Electronics United
1a59ad91-d775-42cb-acdb-9accaff59efc,2019-05-07 13:14:53,2021-01-13 21:48:14,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
e919ef9d-8cb7-472e-9aae-26d393b6b1b1,2021-01-22 19:52:28,2021-01-22 19:54:03,I am already enrolled in a university or school,Associates Degree,Tree Stores
33bedf86-251f-47b5-92e9-d1a72d82789d,2021-01-12 19:07:28,2021-01-12 19:10:11,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Box Stores
9b252ab0-5c1f-465d-960e-aab2c0e16716,2021-01-11 18:58:33,2021-01-12 20:26:36,I want to go back to school but I’m not sure what I want to study,Associates Degree,Electronics United
553b65ea-c3ba-41fd-a701-a58d173b7531,2017-10-19 20:30:28,2021-01-04 18:36:02,I am already enrolled in a university or school,Some College,Soccer Plus
aa0c72d2-1000-492e-a240-144d9358df6d,2021-01-20 13:45:24,2021-01-20 13:46:26,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Tree Stores
32639037-4949-481c-afca-67b91d5e9aa2,2021-01-27 19:26:48,2021-01-27 19:28:57,I am already enrolled in a university or school,Some College,Box Stores
3e1e15b5-6762-4fa6-9763-5f81c7ba608d,2018-06-01 8:28:30,2021-01-24 5:33:24,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Associates Degree,Electronics United
f3c4f431-8297-49a4-8994-6ce3fe05f74f,2021-01-25 16:27:30,2021-01-25 16:29:59,I am already enrolled in a university or school,Master's Degree,Soccer Plus
6769e810-05f5-49d4-9467-42b4750fc12d,2021-01-17 16:03:08,2021-01-17 16:06:17,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
1ba88e42-c68a-4cdc-a390-afdf8e7b9e49,2021-01-23 15:45:04,2021-01-23 15:46:53,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
5179a0d3-e1f3-4e87-b260-70f0309861c6,2021-01-28 1:05:39,2021-01-28 1:07:17,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Electronics United
84271a69-3908-4f1a-ab36-c72a2db8b48d,2021-01-20 14:24:46,2021-01-20 14:44:49,I primarily want to learn or improve a language,Bachelors Degree,Soccer Plus
a6ef2f2a-c3ed-4481-ad91-c3e2efd09601,2021-01-06 21:23:43,2021-01-06 21:24:50,I want to go back to school but I’m not sure what I want to study,Bachelors Degree,Tree Stores
51e5b597-ce03-44fd-80d6-aace284f3b55,2018-07-10 13:24:01,2021-01-27 14:59:37,I want to go to school - I know what type of program I want to attend,Associates Degree,Box Stores
c953f4f6-13fa-4b65-8976-5acba07b2fe5,2021-01-28 4:07:52,2021-01-28 4:12:19,I want to go back to school but I’m not sure what I want to study,Some College,Electronics United
facf793a-c3c8-442a-982c-aebfab9d6440,2021-01-13 12:35:28,2021-01-14 16:36:58,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
cfc4d972-36c8-4e97-b2e4-874b6f1c61c5,2021-01-04 14:02:39,2021-01-04 14:04:00,I am already enrolled in a university or school,Master's Degree,Tree Stores
197ad84f-8428-4d04-b7da-5ad76b7d3467,2021-01-27 15:34:23,2021-01-27 15:37:20,I am already enrolled in a university or school,Some College,Box Stores
6f124d13-b36e-4c49-a70f-58ca285e284a,2021-01-22 19:45:10,2021-01-22 19:46:57,I want to go back to school but I’m not sure what I want to study,Some College,Electronics United
a169579d-d285-4869-b842-aa52624b241b,2021-01-13 20:39:51,2021-01-13 20:43:44,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
7da2fd54-62b3-41aa-82e4-b16a6fc5890e,2021-01-02 1:13:49,2021-01-02 1:15:18,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Tree Stores
9f3fd3c7-db92-41ca-8762-db9fcccd5bfb,2021-01-09 3:40:31,2021-01-09 3:42:14,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Box Stores
87c6f230-322b-4de2-a759-f38d76cb91ef,2021-01-26 16:48:38,2021-01-26 16:50:26,I want to go back to school but I’m not sure what I want to study,Some College,Electronics United
31d13ad6-9183-468b-81d6-0ed80a472d57,2021-01-07 23:21:50,2021-01-07 23:23:30,I want to go back to school but I’m not sure what I want to study,Some College,Soccer Plus
eafd25f8-9d63-4148-9218-7d3d553a7c29,2020-03-06 22:16:56,2021-01-15 5:35:58,I want to go back to school but I’m not sure what I want to study,Bachelors Degree,Tree Stores
392f8efd-6036-46ad-a953-737134a2ca0e,2021-01-08 0:33:49,2021-01-08 0:37:12,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Master's Degree,Box Stores
5df2d985-907c-48a2-86d7-6207b285a107,2021-01-21 21:41:41,2021-01-21 21:43:15,I want to go back to school but I’m not sure what I want to study,Some High School,Electronics United
717201c7-2e59-4958-bc32-0e68d35e7c87,2021-01-14 23:41:45,2021-01-14 23:43:21,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
92a6f66a-f6eb-4048-9df1-9d3609175da6,2021-01-10 18:25:07,2021-01-10 18:26:48,I want to go back to school but I’m not sure what I want to study,Some College,Tree Stores
85f6a3c4-d435-4711-abc6-049ff3236215,2021-01-29 18:18:03,2021-01-29 18:20:06,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Box Stores
b35af5f5-f165-4eb5-bbbd-2337beaa40b7,2021-01-21 1:32:30,2021-01-21 1:34:13,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Bachelors Degree,Electronics United
7c1602d9-945b-4452-bee4-aee839c73a03,2021-01-04 15:37:59,2021-01-04 15:39:30,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
55cc3e9b-c677-4ad0-9abd-846f189ada3b,2021-01-05 5:31:23,2021-01-05 5:32:36,I am already enrolled in a university or school,Some College,Tree Stores
e09b734b-76c3-4b17-9841-af0a5d4f0b2a,2021-01-25 23:28:16,2021-01-25 23:33:23,I am already enrolled in a university or school,Some College,Box Stores
e16eb700-967f-40c0-a832-822009aa9c25,2021-01-29 1:43:54,2021-01-29 1:45:15,I want to go back to school but I’m not sure what I want to study,Some College,Electronics United
cf2bda70-2fc9-4d99-bf83-d0077367761b,2021-01-08 19:30:55,2021-01-08 19:37:07,I want to go back to school but I’m not sure what I want to study,Some College,Soccer Plus
3f5f2abf-ae60-4c57-b67a-974ad731594b,2021-01-07 18:36:08,2021-01-07 18:38:26,I want to go back to school but I’m not sure what I want to study,Some College,Tree Stores
0fa3cc82-8fc5-403d-a111-606f4608364e,2021-01-11 21:53:45,2021-01-11 21:55:34,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some High School,Box Stores
6126787d-79e9-452b-a5dd-587c4ade5ee6,2021-01-10 0:40:53,2021-01-10 0:42:37,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Electronics United
82f7a98c-9fc0-4a82-89a7-d88cab300e5d,2021-01-24 6:00:26,2021-01-24 6:10:56,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Associates Degree,Soccer Plus
0beb12bc-1e18-4add-95bb-f8245cfe7705,2021-01-28 4:41:57,2021-01-28 4:43:38,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Tree Stores
31e83519-0846-40b7-8cd7-28b2a0bf2793,2021-01-03 2:57:58,2021-01-03 2:59:39,I want to go back to school but I’m not sure what I want to study,Bachelors Degree,Box Stores
30c6686d-4014-469f-8524-a63a8026d967,2021-01-19 23:47:24,2021-01-19 23:49:30,I want to go back to school but I’m not sure what I want to study,Bachelors Degree,Electronics United
27581c07-9983-4af3-9681-99d06d278f6f,2021-01-04 16:20:51,2021-01-04 16:22:18,"I want to go back to school, and I know what type of program, degree, or certificate I want to complete",Some College,Soccer Plus
